,ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Veb Variation Gallery Images,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _yoast_wpseo_content_score,Meta: _yoast_wpseo_focuskeywords,Meta: _yoast_wpseo_keywordsynonyms,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: _oembed_8c261681156dd3fcdaa02aaebf2070c2,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _yoast_wpseo_primary_product_cat,Meta: _oembed_ef20c91921e19acf2025ff722bc7bd19,Meta: _oembed_c948432515e8209f341f6f3f0eec0a85,Meta: _oembed_659e52fd915519a6ad94cc3f5d7be309,Meta: _oembed_e4afe6ebd4e32bcc952990d370b292f2,Meta: _oembed_dd847979caddace2582a5dfde600dc08,Meta: _oembed_4896cf49bc44960756f47e30b9aca395,Meta: _oembed_78d70fbd6b8e3fbf0b7242ece89f3c20,Meta: _oembed_001b2bf7c9cd7c910df10a475eaefd93,Meta: _oembed_0314b5eb3363155f3591ca367ebf6f8e,Meta: _oembed_d470243ad363b624474357612e65c2e2,Meta: _oembed_39e30393e9059911a4168405446f1348,Meta: _oembed_e48584cdaa8f4189a8b32ecd5f152325,Meta: _oembed_d352ff61092bd2d5366f8dfd5215978f,Meta: _oembed_19b929db16c2bcc84422e5505dd85413,Meta: _oembed_616c5a94649856119edf58f59bd36118,Meta: _oembed_329a14302a6c6cab8847c4e4c5db97bd,Meta: _oembed_e31ab68cc9d0e99c13c146df92bdeee1,Meta: _oembed_b49c4b8158140215ca2c0ebfd91caaaf,Meta: _oembed_74b7ac7905b82edbab1c90a887fdf90d,Meta: _oembed_f3b415efb0f17be9d6fcd84a98f2d70f,Meta: _oembed_4bbbc8429470aa6ec6823296f9fc0523,Meta: _oembed_17ddca5c60624f7cc7f39290a34c6ea7,Meta: _oembed_3b18319b62148df8747d732d38403b00,Meta: _oembed_fc3e28022ed77edcb44a27ba1ed639e9,Meta: _oembed_960c00a4ebddbd80ab799ebc9b14094d,Meta: _oembed_a8c7691d71ba3986d3d0008d890c0d1f,Meta: _oembed_b0d2c43a5750c8915b8be2789120d37b,Meta: _oembed_32cfa368fd23bc92fc45aa1a885ae3ec,Meta: _oembed_049feab4a23e920a70fc18ca62f5a1dc,Meta: _oembed_57a92ba67dd25654874418001d7ad102,Meta: _oembed_7909db929352122bf5afc61032e3459c,Meta: _oembed_d9138a5c40891d90ee246e581c62174c,Meta: _oembed_2498d5e3a57060381e2f3e7478786a71,Meta: _oembed_f0f78748fd6d61e7206a790a6dbd11f3,Meta: _original_id,Meta: afpv_enable_featured_video,Meta: afpv_video_thumb,Meta: afpv_featured_video_type,Meta: afpv_yt_featured_video_id,Meta: afpv_fb_featured_video_id,Meta: afpv_dm_featured_video_id,Meta: afpv_vm_featured_video_id,Meta: afpv_mc_featured_video_id,Meta: afpv_cus_featured_video_id,Meta: ced_rnx_disable_refund,Meta: ced_rnx_disable_exchange,Meta: _wcsts_ppt_questions_number,Meta: afpv_enable_featured_video_product_page,Meta: afpv_enable_featured_image_as_first_img,Meta: disable_woothumbs
666,4389,variable,serra-royal-gold-slim-fit-tuxedo,Serra Royal Gold Slim Fit Tuxedo,1,0,visible,,"Size?:46-48-50-52-54-56\nSuit material: 65% polyester 35% viscose\nMachine Washable?: No\njacket slit : double slit\nproduct content : Jacket +Vest +Pants+bow tie\nRemarks:?Dry Cleaning Only\nDelivered Time : 2-4 bussines day\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999.0,,0,0,,,,,0,,,,Tuxedo suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6e2b9041011d8520fff5add05638c970.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/59aeba0a0c3d4c978715215ca519ce73.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/1c4c1e903406c53668b43524402a3a56.jpg",,,,,,,,,0,,,Pants Size,"30W, 31W, 32W, 33W, 34W, 36W",1.0,0.0,90.0,[],"[""""]",1.0,,Jacket&amp;Vest Size,"36US-46EU, 38US-48EU, 40US-50EU, 42US-52EU, 44US-54EU, 46US-56EU",1.0,0.0,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,4394,variation,serra-royal-gold-slim-fit-tuxedo--,Serra Royal Gold Slim Fit Tuxedo,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,32.23,64.7,,,,,,,serra-royal-gold-slim-fit-tuxedo,,,,,,1,,,Pants Size,,,0.0,,,,,,Jacket&amp;Vest Size,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,4395,variable,boston-khaki-slim-fit-suit,Boston Khaki Slim Fit Suit,1,0,visible,,"<strong>Suit Material:?</strong>65% polyester, 32% Viscose, 3% Lycra\n\n<strong>Machine Washable:</strong>?No\n\n<strong>?Fitting:</strong>?Slim-fit\n\n<strong>Cutting:</strong>?One Button, Double Slits\n\n<strong>Cutting:</strong>?Italian\n\n<strong>Package Include:</strong>?Jacket, Vest and Pants\n\n<strong>Gifts:?</strong>Chain, Flower, Neck Tie and Pocket Square\n\n<strong><em><u>Dry Clean Only</u></em></strong>\n\n44 Size ( 50kg - 60kg)\n46 Size ( 60kg - 70kg)\n48 Size ( 70kg - 75kg)\n50 Size ( 75kg - 80kg)\n52 Size ( 80kg - 85kg)\n54 Size ( 85kg - 90kg)\n56 Size (90kg - 95kg)\n58 Size (95kg - 100kg)\n60 Size (100kg - 105kg)\n62 Size (105kg - 110kg)\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999.0,,0,0,,,,,0,,,,Tuxedo suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/484837cdfdb4e9a4f297a1f68fd85bbf.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6ca6222569e2803a65bff5fdb4035936.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/77ea204b51d9bc4054e0e9151f3d80dd.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5f1064f57667a89599cc1d99494f80b4.jpg",,,,,,,,,0,,,Pants Size,"30W, 31W, 32W, 33W, 34W, 36W",1.0,0.0,90.0,[],"[""""]",1.0,,Jacket&amp;Vest Size,"36US-46EU, 38US-48EU, 40US-50EU, 42US-52EU, 44US-54EU, 46US-56EU",1.0,0.0,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,4401,variation,boston-khaki-slim-fit-suit--,Boston Khaki Slim Fit Suit,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,33.03,52.79,,,,,,,boston-khaki-slim-fit-suit,,,,,,1,,,Pants Size,,,0.0,,,,,,Jacket&amp;Vest Size,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,4402,variable,montreal-mustard-slim-fit-suit,Montreal Mustard Slim Fit Suit,1,0,visible,,"<strong>Suit Material:?</strong>65% polyester, 32% Viscose, 3% Lycra\n\n<strong>Machine Washable:</strong>?No\n\n<strong>Fitting:</strong>?Slim-fit\n\n<strong>Package Include:</strong>?Jacket, Vest and Pants\n\n<strong>Gifts:?</strong>Chain, Flower, Neck Tie and Pocket Square\n\n<strong><em><u>Dry Clean Only</u></em></strong>\n\n44 Size ( 50kg - 60kg)\n46 Size ( 60kg - 70kg)\n48 Size ( 70kg - 75kg)\n50 Size ( 75kg - 80kg)\n52 Size ( 80kg - 85kg)\n54 Size ( 85kg - 90kg)\n56 Size (90kg - 95kg)\n58 Size (95kg - 100kg)\n60 Size (100kg - 105kg)\n62 Size (105kg - 110kg)\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999.0,,0,0,,,,,0,,,,Tuxedo suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/08bbac5ec746a491cbd333b18f52ead1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/fee68b686241014804408be4dee2e914.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/09772976aa74b781d56d8499e875cb68.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/059dc46fc3615d7ccea7edc57eca4e35.jpg",,,,,,,,,0,,,Pants Size,"30W, 31W, 32W, 33W, 34W, 36W",1.0,0.0,90.0,[],"[""""]",1.0,,,,,,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,4409,variation,montreal-mustard-slim-fit-suit-,Montreal Mustard Slim Fit Suit,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,32.8,51.37,,,,,,,montreal-mustard-slim-fit-suit,,,,,,1,,,Pants Size,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,4412,variable,baha-slim-fit-blue,Baha Slim-Fit Blue,1,0,visible,,"Size :46-48-50-52-54-56\nSuit material: %70wool %30poly Machine washable : No\nFitting :Slim-fit\nRemarks: Dry Cleaner\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999.0,,0,0,,,,,0,,,,Tuxedo suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7eaadcfacef5f09dde49341039cd1ec5.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/ec09c14882a6c38fd1fa6beaea095d1d.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9f5f6bc58be228b3cfc676304473e3e3.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7eaadcfacef5f09dde49341039cd1ec5.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6f31c0614c3534ca50063c6bd5459875.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/4c737dd019c5812300034914d28f7ffe.jpg",,,,,,,,,0,,,Pants Size,"30W, 31W, 32W, 33W, 34W, 36W",1.0,0.0,90.0,[],"[""""]",1.0,,Jacket&amp;Vest Size,"36US-46EU, 38US-48EU, 40US-50EU, 42US-52EU, 44US-54EU, 46US-56EU",1.0,0.0,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,4414,variation,baha-slim-fit-blue--,Baha Slim-Fit Blue,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,35.32,58.9,,,,,,,baha-slim-fit-blue,,,,,,1,,,Pants Size,,,0.0,,,,,,Jacket&amp;Vest Size,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,4421,variable,carlo-slim-fit,Carlo Slim Fit,1,0,visible,,"Product : Slim-Fit vest suit\nColor code : grey\nSize :46-48-50-52-54-56\nSuit material: %70wool %30poly Machine washable : No\nFitting :Slim-fit\nRemarks: Dry Cleaner\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999.0,,0,0,,,,,0,,,,Tuxedo suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5717a224b9e606c7b9e1e9f2a0be052b.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5d62a3e76561f0ceeb3a223821f68ff3.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/4f849c5d4b7c15ace159671b8d01bc8d.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/cec1f30008025eda9abd6a6d19492e31.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/fe70d60e07e5503fb211ea85c680ca49.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5717a224b9e606c7b9e1e9f2a0be052b.jpg",,,,,,,,,0,,,Pants Size,"30W, 31W, 32W, 33W, 34W, 36W",1.0,0.0,90.0,[],"[""""]",1.0,,Jacket&amp;Vest Size,"36US-46EU, 38US-48EU, 40US-50EU, 42US-52EU, 44US-54EU, 46US-56EU",1.0,0.0,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,4423,variation,carlo-slim-fit--,Carlo Slim Fit,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,34.52,57.74,,,,,,,carlo-slim-fit,,,,,,1,,,Pants Size,,,0.0,,,,,,Jacket&amp;Vest Size,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,4430,variable,lambrusco-navy-blue-slim-fit-peak-lapel-striped-suit,Lambrusco Navy Blue Slim Fit Peak Lapel Striped Suit,1,0,visible,,"<strong>Suit Material:?</strong>65% polyester, 32% Viscose, 3% Lycra\n\n<strong>Machine Washable:</strong>?No\n\n<strong>Fitting:</strong>?Slim-fit\n\n<strong>Package Include:</strong>?Jacket, Vest and Pants\n\n<strong>Gifts:?</strong>Chain, Flower, Neck Tie and Pocket Square\n\n<strong><em><u>Dry Clean Only</u></em></strong>\n\n44 Size ( 50kg - 60kg)\n46 Size ( 60kg - 70kg)\n48 Size ( 70kg - 75kg)\n50 Size ( 75kg - 80kg)\n52 Size ( 80kg - 85kg)\n54 Size ( 85kg - 90kg)\n56 Size (90kg - 95kg)\n58 Size (95kg - 100kg)\n60 Size (100kg - 105kg)\n62 Size (105kg - 110kg)\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999.0,,0,0,,,,,0,,,,Tuxedo suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e8d59a76478df8be4e286c55c045c530.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e8d59a76478df8be4e286c55c045c530.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/a8c8eba151c40767534713bf568a8709.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/560c1248d9066bc74bb0679752ab892d.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/408a7ab3ceddaa6b4c04e8459071f718.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/39f442b6aa3832d5b1fabb1fc8e0b87b.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/30bd766a3df0100bfd310725ddba52ff.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e0b2a5552a8a7f203440db84ea4890c7.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e4df05363be1134889f80cbd7aec991c.jpg",,,,,,,,,0,,,Pants Size,"30W, 31W, 32W, 33W, 34W, 36W",1.0,0.0,90.0,[],"[""""]",1.0,,Jacket&amp;Vest Size,"36 US-46 EU, 38 US-48EU, 40 US-50 EU, 42 US-52 EU, 44 US-54 EU, 46 US - 56 EU",1.0,0.0,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,4432,variation,lambrusco-navy-blue-slim-fit-peak-lapel-striped-suit--,Lambrusco Navy Blue Slim Fit Peak Lapel Striped Suit,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,34.74,61.36,,,,,,,lambrusco-navy-blue-slim-fit-peak-lapel-striped-suit,,,,,,1,,,Pants Size,,,0.0,,,,,,Jacket&amp;Vest Size,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,4441,variable,casatani-claret-red-slim-fit-plaid-suit,Casatani Claret Red Slim Fit Plaid Suit,1,0,visible,,"Suit material: 63% polyester 37% viscose\nMachine Washable?: No\njacket slit : double slit\nRemarks:?Dry Cleaning Only\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999.0,,0,0,,,,,0,,,,Tuxedo suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/702f7ce356c246002f0523ee86bcf742.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/702f7ce356c246002f0523ee86bcf742.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/b2bde5730ca39d794aa3435ce78df8df.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/dda16efab774def3a0c97c79c80bc57a.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/0601c823bfeb3ed87dc77e0ddf646980.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/328add98a9b435108f6123df78e178c5.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/99ced34408ef87a4c61a361f04713fd1.jpg",,,,,,,,,0,,,Pants Size,"30W, 31W, 32W, 33W, 34W, 36W",1.0,0.0,90.0,[],"[""""]",1.0,,Jacket&amp;Vest Size,"36 US-46 EU, 38 US-48 EU, 40 US-50 EU, 42 US-52 EU, 44 US-54 EU, 46 US-56 EU",1.0,0.0,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,4443,variation,casatani-claret-red-slim-fit-plaid-suit--,Casatani Claret Red Slim Fit Plaid Suit,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,32.82,63.94,,,,,,,casatani-claret-red-slim-fit-plaid-suit,,,,,,1,,,Pants Size,,,0.0,,,,,,Jacket&amp;Vest Size,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,4451,variable,leather-casual-leather-shoes-soft-leather-mens-shoes,Leather casual leather shoes soft leather men's shoes,1,0,visible,,"Upper material: two-layer cowhide\nInside: plus velvet inside\nSole material: rubber sole\nSize: 38-46\nColor: Black / Brown / Blue\nInsole material: soft insole\n\nCollocation: Casual Wild\n\n<img class=""alignnone wp-image-4453 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/2238ad0f5759a72a88ae5faef6a08447-1.png"" alt="""" width=""409"" height=""51"" />\n\n<img class=""alignnone size-medium wp-image-4454"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/3e3794907eb40bf6ffd1e8a32f10e5dd-462x400.jpg"" alt="""" width=""462"" height=""400"" /><img class=""alignnone size-full wp-image-4455"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/131e7cf45575fe26bb5064eacf107646.jpg"" alt="""" width=""160"" height=""149"" />\n\n<img class=""alignnone size-medium wp-image-4456"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/bf08ff026c1913746ad5e7ad6b466f4f-462x400.jpg"" alt="""" width=""462"" height=""400"" /><img class=""alignnone size-full wp-image-4457"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/cb899aa9315b611278c2332621bf0236.jpg"" alt="""" width=""160"" height=""160"" /><img class=""alignnone size-full wp-image-4458"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/57a0bf41b963974f6cce42434fab7349.jpg"" alt="""" width=""160"" height=""160"" />\n\n<img class=""alignnone size-medium wp-image-4459"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/ead6faa06d8af66dad1d442fe77a761e-430x400.jpg"" alt="""" width=""430"" height=""400"" /><img class=""alignnone size-full wp-image-4460"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/78aee41fedb3e017963f4756e01a93f9.jpg"" alt="""" width=""160"" height=""149"" /><img class=""alignnone size-full wp-image-4461"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5d66cb7d912f063e97d35dfc2537c511.jpg"" alt="""" width=""160"" height=""160"" /><img class=""alignnone size-full wp-image-4462"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/8f457186db5fe3627f121c3b8009a690.jpg"" alt="""" width=""160"" height=""149"" />\n\n<img class=""alignnone size-full wp-image-4463"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/773d3195c92f8f3150a19b1114573cd3.jpg"" alt="""" width=""160"" height=""160"" />\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;\n\n&nbsp;",,,taxable,,1,999.0,,0,0,,,,,0,,,,Dress shoes,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/bf08ff026c1913746ad5e7ad6b466f4f.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/bf08ff026c1913746ad5e7ad6b466f4f.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/3e3794907eb40bf6ffd1e8a32f10e5dd.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/ead6faa06d8af66dad1d442fe77a761e.jpg",,,,,,,,,0,,,Size,"37, 38, 39, 40, 41, 42, 43, 44, 45, 46",1.0,0.0,90.0,[],"[""""]",3.0,,Color,"Yellow, Blue, Black",1.0,0.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,4464,variation,leather-casual-leather-shoes-soft-leather-mens-shoes--,Leather casual leather shoes soft leather men's shoes,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,34.86,61.49,,,,,,,leather-casual-leather-shoes-soft-leather-mens-shoes,,,,,,1,,,Size,,,0.0,,,,,,Color,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
